HRN	11.48	15.48	7.76	79.54	-138.1	115.4	-87.2	-152.5	95.6	-87.2
MEA	0.76	28.15	15.13	123.16	-268.8	-34.4	2.2	-250.5	-103.5	2.2
IQA	5.28	17.79	-29.04	100.48	-45.5	-8.2	121.0	-43.8	14.9	121.0
YKC	0.45	20.58	17.67	116.37	-91.2	-0.5	145.8	-86.7	-28.2	145.8
FUR	10.04	46.80	2.72	56.59	-61.1	29.0	25.4	-62.4	26.0	25.4
NEW	0.58	35.35	15.11	129.88	-77.1	7.7	-18.3	-76.4	-12.7	-18.3
2015	03	18	09	15	00	60	10
OTT	4.42	35.02	-13.63	110.57	-63.6	-19.4	8.4	-66.4	-3.9	8.4
ABK	11.03	24.26	7.89	71.38	16.9	37.9	-32.6	11.5	39.9	-32.6
FRD	4.21	41.95	-10.54	114.31	-56.0	-14.6	22.5	-57.7	-4.1	22.5
WNG	10.04	39.85	2.14	61.67	-43.6	33.2	29.9	-44.8	31.6	29.9
HRN	11.50	15.48	7.76	79.52	-132.7	150.7	-117.3	-151.9	131.3	-117.3
MEA	0.78	28.15	15.13	123.09	-273.3	-18.2	3.9	-259.1	-89.0	3.9
IQA	5.29	17.79	-29.04	100.38	-54.7	-3.3	119.7	-49.4	23.7	119.7
YKC	0.46	20.58	17.67	116.32	-97.3	-0.6	141.4	-92.4	-30.2	141.4
FUR	10.06	46.80	2.72	56.48	-59.9	28.8	25.6	-61.2	25.9	25.6
NEW	0.60	35.35	15.11	129.81	-77.5	10.7	-17.6	-77.6	-9.9	-17.6
2015	03	18	09	16	00	60	10
OTT	4.44	35.02	-13.63	110.40	-64.4	-20.3	6.9	-67.4	-4.6	6.9
ABK	11.05	24.26	7.89	71.34	31.0	20.6	-39.8	27.9	24.7	-39.8
FRD	4.23	41.95	-10.54	114.12	-55.3	-15.4	22.4	-57.2	-5.0	22.4
WNG	10.05	39.85	2.14	61.57	-42.8	31.9	30.1	-43.9	30.3	30.1
HRN	11.52	15.48	7.76	79.49	-115.3	181.5	-120.2	-138.9	164.2	-120.2
MEA	0.80	28.15	15.13	123.02	-282.8	-6.0	2.8	-271.4	-79.8	2.8
IQA	5.31	17.79	-29.04	100.28	-61.1	-1.7	118.7	-54.3	28.2	118.7
YKC	0.48	20.58	17.67	116.27	-109.9	-4.7	139.6	-103.2	-37.9	139.6
FUR	10.07	46.80	2.72	56.37	-59.0	28.0	25.7	-60.3	25.2	25.7
NEW	0.62	35.35	15.11	129.73	-77.8	14.3	-16.8	-78.9	-6.5	-16.8
2015	03	18	09	17	00	60	10
OTT	4.45	35.02	-13.63	110.24	-63.0	-21.8	6.0	-66.4	-6.3	6.0
ABK	11.07	24.26	7.89	71.30	27.3	10.1	-37.4	25.6	13.8	-37.4
FRD	4.24	41.95	-10.54	113.94	-54.7	-16.2	22.4	-56.7	-6.0	22.4
WNG	10.07	39.85	2.14	61.48	-42.7	31.0	30.5	-43.8	29.4	30.5
HRN	11.53	15.48	7.76	79.46	-108.1	176.3	-112.4	-131.0	160.1	-112.4
MEA	0.81	28.15	15.13	122.95	-275.8	0.7	-0.6	-266.4	-71.5	-0.6
IQA	5.32	17.79	-29.04	100.17	-53.0	4.7	122.7	-44.1	29.8	122.7
YKC	0.50	20.58	17.67	116.22	-115.8	-8.2	135.6	-107.8	-43.1	135.6
FUR	10.09	46.80	2.72	56.27	-58.7	27.6	25.8	-60.0	24.8	25.8
NEW	0.63	35.35	15.11	129.66	-77.2	17.1	-15.9	-79.0	-3.6	-15.9
2015	03	18	09	18	00	60	10
OTT	4.47	35.02	-13.63	110.07	-61.4	-23.2	6.2	-65.1	-8.1	6.2
ABK	11.08	24.26	7.89	71.26	29.5	5.5	-28.0	28.4	9.5	-28.0
FRD	4.26	41.95	-10.54	113.75	-53.6	-17.1	22.2	-55.8	-7.0	22.2
WNG	10.09	39.85	2.14	61.38	-44.3	30.7	30.5	-45.4	29.0	30.5
HRN	11.55	15.48	7.76	79.44	-108.5	186.2	-97.2	-132.7	169.7	-97.2
MEA	0.83	28.15	15.13	122.88	-262.7	6.7	6.0	-255.3	-62.2	6.0
IQA	5.34	17.79	-29.04	100.07	-45.1	10.9	125.3	-34.1	31.4	125.3
YKC	0.51	20.58	17.67	116.17	-119.8	-14.2	133.5	-109.8	-50.0	133.5
FUR	10.11	46.80	2.72	56.16	-58.8	27.4	25.8	-60.0	24.6	25.8
NEW	0.65	35.35	15.11	129.58	-75.2	20.0	-14.7	-77.8	-0.3	-14.7
2015	03	18	09	19	00	60	10
OTT	4.49	35.02	-13.63	109.91	-62.0	-24.3	5.5	-65.9	-9.0	5.5
ABK	11.10	24.26	7.89	71.22	26.0	21.5	-15.4	22.7	24.9	-15.4
FRD	4.28	41.95	-10.54	113.57	-53.1	-17.8	22.2	-55.4	-7.8	22.2
WNG	10.10	39.85	2.14	61.29	-43.8	30.2	30.5	-44.9	28.6	30.5
HRN	11.57	15.48	7.76	79.41	-107.0	172.4	-84.5	-129.3	156.4	-84.5
MEA	0.85	28.15	15.13	122.81	-273.1	7.1	13.6	-265.5	-64.5	13.6
IQA	5.36	17.79	-29.04	99.96	-37.6	22.7	132.3	-21.9	38.1	132.3
YKC	0.53	20.58	17.67	116.12	-109.4	-19.0	139.4	-98.4	-51.4	139.4
FUR	10.12	46.80	2.72	56.06	-58.8	26.6	25.9	-60.0	23.8	25.9
NEW	0.67	35.35	15.11	129.51	-73.8	22.2	-14.0	-77.0	2.2	-14.0
2015	03	18	09	20	00	60	10
OTT	4.50	35.02	-13.63	109.74	-64.2	-25.4	3.8	-68.4	-9.5	3.8
ABK	11.12	24.26	7.89	71.18	22.9	26.8	-13.1	19.0	29.7	-13.1
FRD	4.29	41.95	-10.54	113.38	-53.3	-18.9	22.3	-55.8	-8.9	22.3
WNG	10.12	39.85	2.14	61.20	-41.5	29.1	30.4	-42.6	27.5	30.4
HRN	11.58	15.48	7.76	79.39	-117.2	160.0	-94.9	-137.8	142.7	-94.9
MEA	0.86	28.15	15.13	122.74	-276.7	15.3	22.5	-271.1	-57.6	22.5
IQA	5.37	17.79	-29.04	99.85	-36.0	23.8	135.1	-19.9	38.3	135.1
YKC	0.55	20.58	17.67	116.07	-97.4	-22.9	140.7	-85.8	-51.5	140.7
FUR	10.14	46.80	2.72	55.96	-57.5	26.0	26.1	-58.7	23.2	26.1
NEW	0.68	35.35	15.11	129.43	-74.0	24.7	-13.8	-77.8	4.5	-13.8
2015	03	18	09	21	00	60	10
OTT	4.52	35.02	-13.63	109.57	-67.1	-24.9	1.3	-71.1	-8.4	1.3
ABK	11.13	24.26	7.89	71.14	45.0	10.5	-19.7	43.1	16.6	-19.7
FRD	4.31	41.95	-10.54	113.19	-54.3	-19.1	22.5	-56.9	-8.8	22.5
WNG	10.14	39.85	2.14	61.11	-40.9	26.4	30.4	-41.8	24.8	30.4
HRN	11.60	15.48	7.76	79.36	-132.5	163.7	-110.3	-153.4	144.2	-110.3
MEA	0.88	28.15	15.13	122.66	-284.5	14.1	22.3	-278.3	-60.7	22.3
IQA	5.39	17.79	-29.04	99.75	-32.4	24.5	135.1	-16.4	37.1	135.1
YKC	0.56	20.58	17.67	116.01	-85.5	-32.1	141.9	-71.7	-56.6	141.9
FUR	10.16	46.80	2.72	55.85	-56.4	24.2	26.3	-57.5	21.5	26.3
NEW	0.70	35.35	15.11	129.35	-75.6	28.1	-13.8	-80.3	7.4	-13.8
2015	03	18	09	22	00	60	10
OTT	4.54	35.02	-13.63	109.41	-68.6	-23.2	-1.4	-72.1	-6.4	-1.4
ABK	11.15	24.26	7.89	71.10	56.3	2.9	-19.9	55.3	10.6	-19.9
FRD	4.33	41.95	-10.54	113.00	-54.8	-18.4	22.4	-57.3	-8.1	22.4
WNG	10.15	39.85	2.14	61.02	-43.0	24.8	30.4	-43.9	23.2	30.4
HRN	11.62	15.48	7.76	79.33	-136.6	158.7	-114.4	-156.8	138.7	-114.4
MEA	0.90	28.15	15.13	122.59	-294.1	15.2	20.4	-287.8	-62.3	20.4
IQA	5.41	17.79	-29.04	99.64	-33.9	25.4	134.8	-17.3	38.6	134.8
YKC	0.58	20.58	17.67	115.96	-64.9	-43.7	144.8	-48.6	-61.4	144.8
FUR	10.17	46.80	2.72	55.75	-56.7	22.7	26.2	-57.8	19.9	26.2
NEW	0.71	35.35	15.11	129.28	-76.7	31.8	-13.8	-82.4	10.7	-13.8
2015	03	18	09	23	00	60	10
OTT	4.55	35.02	-13.63	109.24	-66.8	-21.8	-2.1	-70.1	-5.5	-2.1
ABK	11.17	24.26	7.89	71.07	58.5	8.9	-11.3	56.7	16.9	-11.3
FRD	4.34	41.95	-10.54	112.82	-54.5	-17.4	22.1	-56.8	-7.2	22.1
WNG	10.17	39.85	2.14	60.93	-43.5	22.7	30.1	-44.3	21.0	30.1
HRN	11.63	15.48	7.76	79.31	-125.8	168.1	-119.4	-147.4	149.5	-119.4
MEA	0.91	28.15	15.13	122.52	-299.8	22.2	17.1	-295.2	-56.9	17.1
IQA	5.42	17.79	-29.04	99.54	-40.6	15.8	129.5	-27.9	33.6	129.5
YKC	0.60	20.58	17.67	115.91	-44.0	-47.4	129.1	-27.5	-58.5	129.1
FUR	10.19	46.80	2.72	55.65	-57.5	21.2	26.3	-58.5	18.5	26.3
NEW	0.73	35.35	15.11	129.20	-76.8	36.1	-13.3	-83.5	14.8	-13.3
2015	03	18	09	24	00	60	10
OTT	4.57	35.02	-13.63	109.08	-66.7	-20.9	-2.9	-69.7	-4.6	-2.9
ABK	11.18	24.26	7.89	71.03	55.6	-2.3	-9.4	55.4	5.4	-9.4
FRD	4.36	41.95	-10.54	112.63	-54.4	-16.6	21.8	-56.5	-6.4	21.8
WNG	10.19	39.85	2.14	60.84	-42.8	19.0	29.7	-43.5	17.4	29.7
HRN	11.65	15.48	7.76	79.28	-126.9	165.9	-105.1	-148.2	147.2	-105.1
MEA	0.93	28.15	15.13	122.44	-300.0	24.9	11.0	-296.0	-54.4	11.0
IQA	5.44	17.79	-29.04	99.43	-48.7	4.5	128.8	-40.4	27.5	128.8
YKC	0.61	20.58	17.67	115.86	-42.4	-43.7	97.3	-27.1	-54.5	97.3
FUR	10.21	46.80	2.72	55.55	-56.2	18.6	26.5	-57.1	15.9	26.5
NEW	0.75	35.35	15.11	129.12	-75.3	39.7	-12.7	-83.0	18.7	-12.7
2015	03	18	09	25	00	60	10
OTT	4.59	35.02	-13.63	108.91	-67.0	-20.5	-3.2	-69.9	-4.2	-3.2
ABK	11.20	24.26	7.89	70.99	60.4	-1.7	-6.5	60.1	6.6	-6.5
FRD	4.38	41.95	-10.54	112.44	-54.8	-16.2	21.6	-56.8	-6.0	21.6
WNG	10.20	39.85	2.14	60.75	-43.7	16.0	29.5	-44.3	14.4	29.5
HRN	11.67	15.48	7.76	79.26	-136.3	142.1	-100.8	-154.3	122.3	-100.8
MEA	0.95	28.15	15.13	122.37	-301.0	26.0	5.9	-297.3	-53.6	5.9
IQA	5.46	17.79	-29.04	99.33	-49.8	-5.6	126.6	-46.3	19.3	126.6
YKC	0.63	20.58	17.67	115.80	-65.4	-38.5	88.6	-50.6	-56.5	88.6
FUR	10.22	46.80	2.72	55.45	-55.9	16.4	26.6	-56.7	13.7	26.6
NEW	0.76	35.35	15.11	129.04	-73.8	44.3	-11.6	-82.8	23.5	-11.6
2015	03	18	09	26	00	60	10
OTT	4.60	35.02	-13.63	108.74	-69.1	-19.3	-5.0	-71.7	-2.5	-5.0
ABK	11.22	24.26	7.89	70.95	73.4	-8.2	-2.9	73.8	2.0	-2.9
FRD	4.39	41.95	-10.54	112.26	-55.2	-15.6	21.4	-57.1	-5.3	21.4
WNG	10.22	39.85	2.14	60.66	-45.0	14.6	29.0	-45.5	13.0	29.0
HRN	11.68	15.48	7.76	79.23	-144.7	152.3	-103.5	-164.0	131.3	-103.5
MEA	0.96	28.15	15.13	122.29	-325.8	36.4	-0.6	-324.0	-50.1	-0.6
IQA	5.47	17.79	-29.04	99.22	-63.8	-11.1	123.0	-61.2	21.2	123.0
YKC	0.65	20.58	17.67	115.75	-80.6	-35.1	90.3	-66.1	-58.0	90.3
FUR	10.24	46.80	2.72	55.35	-56.3	14.1	26.6	-56.9	11.4	26.6
NEW	0.78	35.35	15.11	128.96	-73.4	49.1	-11.1	-83.7	28.2	-11.1
2015	03	18	09	27	00	60	10
OTT	4.62	35.02	-13.63	108.58	-70.3	-18.3	-6.7	-72.6	-1.2	-6.7
ABK	11.23	24.26	7.89	70.92	73.4	-3.4	4.0	73.1	6.7	4.0
FRD	4.41	41.95	-10.54	112.07	-55.1	-15.0	21.1	-56.9	-4.7	21.1
WNG	10.24	39.85	2.14	60.57	-47.2	13.9	28.5	-47.7	12.2	28.5
HRN	11.70	15.48	7.76	79.21	-154.6	159.7	-93.4	-174.8	137.3	-93.4
MEA	0.98	28.15	15.13	122.22	-346.6	32.8	-9.1	-343.1	-59.0	-9.1
IQA	5.49	17.79	-29.04	99.11	-84.0	-17.4	117.0	-81.9	25.5	117.0
YKC	0.66	20.58	17.67	115.69	-91.1	-27.6	91.5	-78.4	-54.1	91.5
FUR	10.26	46.80	2.72	55.25	-56.7	13.1	26.5	-57.2	10.3	26.5
NEW	0.80	35.35	15.11	128.87	-73.0	52.9	-11.0	-84.3	32.0	-11.0
2015	03	18	09	28	00	60	10
OTT	4.64	35.02	-13.63	108.41	-70.5	-17.4	-7.3	-72.6	-0.3	-7.3
ABK	11.25	24.26	7.89	70.88	74.7	-0.7	9.0	74.1	9.6	9.0
FRD	4.43	41.95	-10.54	111.88	-55.5	-14.4	20.9	-57.2	-4.0	20.9
WNG	10.25	39.85	2.14	60.48	-48.1	11.8	27.9	-48.5	10.0	27.9
HRN	11.72	15.48	7.76	79.19	-163.7	143.6	-90.0	-181.6	120.1	-90.0
MEA	1.00	28.15	15.13	122.14	-341.9	30.4	-9.6	-338.0	-60.0	-9.6
IQA	5.51	17.79	-29.04	99.01	-100.7	-25.4	113.9	-100.4	26.7	113.9
YKC	0.68	20.58	17.67	115.64	-99.9	-19.2	96.2	-89.3	-48.7	96.2
FUR	10.27	46.80	2.72	55.15	-57.3	12.0	26.5	-57.8	9.2	26.5
NEW	0.81	35.35	15.11	128.79	-72.5	56.0	-10.9	-84.6	35.2	-10.9
2015	03	18	09	29	00	60	10
OTT	4.65	35.02	-13.63	108.24	-71.4	-16.3	-8.1	-73.3	0.9	-8.1
ABK	11.27	24.26	7.89	70.85	78.5	-3.3	6.3	78.2	7.5	6.3
FRD	4.44	41.95	-10.54	111.69	-55.6	-14.0	20.7	-57.3	-3.6	20.7
WNG	10.27	39.85	2.14	60.39	-50.2	11.0	27.3	-50.6	9.1	27.3
HRN	11.73	15.48	7.76	79.16	-207.3	139.0	-114.0	-224.2	109.6	-114.0
MEA	1.01	28.15	15.13	122.06	-355.5	43.5	-1.3	-354.5	-50.9	-1.3
IQA	5.52	17.79	-29.04	98.90	-104.4	-35.2	114.0	-108.4	19.8	114.0
YKC	0.70	20.58	17.67	115.58	-99.0	-15.6	106.3	-89.6	-45.0	106.3
FUR	10.29	46.80	2.72	55.05	-57.5	10.4	26.4	-58.0	7.7	26.4
NEW	0.83	35.35	15.11	128.71	-71.4	60.1	-11.0	-84.6	39.4	-11.0
2015	03	18	09	30	00	60	10
OTT	4.67	35.02	-13.63	108.08	-70.9	-15.4	-8.8	-72.6	1.7	-8.8
ABK	11.28	24.26	7.89	70.81	79.0	10.6	4.3	76.7	21.4	4.3
FRD	4.46	41.95	-10.54	111.50	-55.4	-13.1	20.3	-56.9	-2.7	20.3
WNG	10.29	39.85	2.14	60.31	-52.9	13.0	26.6	-53.3	11.0	26.6
HRN	11.75	15.48	7.76	79.14	-229.5	156.6	-114.9	-248.6	124.1	-114.9
MEA	1.03	28.15	15.13	121.99	-381.0	54.4	-8.7	-382.0	-47.1	-8.7
IQA	5.54	17.79	-29.04	98.79	-106.4	-45.1	110.3	-114.9	12.2	110.3
YKC	0.71	20.58	17.67	115.53	-104.2	-12.0	115.0	-95.6	-43.1	115.0
FUR	10.31	46.80	2.72	54.96	-58.6	10.5	26.2	-59.0	7.7	26.2
NEW	0.85	35.35	15.11	128.62	-70.8	64.4	-11.2	-85.1	43.7	-11.2
2015	03	18	09	31	00	60	10
OTT	4.69	35.02	-13.63	107.91	-70.7	-14.4	-8.3	-72.1	2.7	-8.3
ABK	11.30	24.26	7.89	70.78	70.4	10.3	-3.9	68.3	19.9	-3.9
FRD	4.48	41.95	-10.54	111.31	-55.2	-12.3	20.0	-56.5	-2.0	20.0
WNG	10.30	39.85	2.14	60.22	-51.6	12.2	25.9	-52.0	10.3	25.9
HRN	11.77	15.48	7.76	79.12	-210.2	178.5	-109.4	-232.4	148.4	-109.4
MEA	1.05	28.15	15.13	121.91	-394.4	46.8	-8.7	-392.9	-57.9	-8.7
IQA	5.56	17.79	-29.04	98.69	-111.6	-56.7	111.0	-125.1	4.5	111.0
YKC	0.73	20.58	17.67	115.47	-118.7	-7.5	121.3	-110.8	-43.2	121.3
FUR	10.32	46.80	2.72	54.86	-58.5	11.2	26.1	-59.0	8.4	26.1
NEW	0.87	35.35	15.11	128.54	-72.0	67.6	-11.5	-87.1	46.5	-11.5
2015	03	18	09	32	00	60	10
OTT	4.70	35.02	-13.63	107.74	-72.7	-12.5	-9.7	-73.6	5.0	-9.7
ABK	11.32	24.26	7.89	70.74	70.5	-1.9	-6.9	70.1	7.8	-6.9
FRD	4.49	41.95	-10.54	111.13	-55.9	-11.9	19.9	-57.1	-1.5	19.9
WNG	10.32	39.85	2.14	60.13	-49.7	8.3	25.4	-50.0	6.4	25.4
HRN	11.78	15.48	7.76	79.09	-193.8	199.1	-77.7	-219.0	171.0	-77.7
MEA	1.06	28.15	15.13	121.83	-415.9	47.4	-6.2	-413.8	-62.9	-6.2
IQA	5.57	17.79	-29.04	98.58	-114.8	-72.8	115.3	-135.7	-8.0	115.3
YKC	0.75	20.58	17.67	115.41	-127.8	-5.5	130.6	-120.0	-44.1	130.6
FUR	10.34	46.80	2.72	54.76	-57.3	8.8	26.1	-57.6	6.1	26.1
NEW	0.88	35.35	15.11	128.45	-72.1	73.0	-11.7	-88.6	51.6	-11.7
2015	03	18	09	33	00	60	10
OTT	4.72	35.02	-13.63	107.57	-71.5	-11.0	-10.0	-72.1	6.2	-10.0
ABK	11.33	24.26	7.89	70.71	69.9	-11.9	-10.6	70.9	-2.2	-10.6
FRD	4.51	41.95	-10.54	110.94	-56.7	-11.1	20.0	-57.8	-0.5	20.0
WNG	10.34	39.85	2.14	60.05	-50.6	6.5	25.0	-50.8	4.6	25.0
HRN	11.80	15.48	7.76	79.07	-213.3	195.4	-63.2	-237.8	164.7	-63.2
MEA	1.08	28.15	15.13	121.75	-420.9	59.1	3.4	-421.8	-53.0	3.4
IQA	5.59	17.79	-29.04	98.47	-114.8	-87.0	114.2	-142.6	-20.4	114.2
YKC	0.76	20.58	17.67	115.35	-121.4	-1.6	131.2	-115.2	-38.5	131.2
FUR	10.36	46.80	2.72	54.67	-57.1	7.3	26.0	-57.4	4.6	26.0
NEW	0.90	35.35	15.11	128.37	-72.7	78.2	-12.0	-90.6	56.6	-12.0
2015	03	18	09	34	00	60	10
OTT	4.74	35.02	-13.63	107.40	-70.0	-9.7	-10.8	-70.3	7.1	-10.8
ABK	11.35	24.26	7.89	70.68	72.2	-16.6	-9.6	73.8	-6.5	-9.6
FRD	4.53	41.95	-10.54	110.75	-56.5	-9.7	19.6	-57.3	0.8	19.6
WNG	10.35	39.85	2.14	59.96	-53.0	6.8	24.6	-53.3	4.8	24.6
HRN	11.82	15.48	7.76	79.05	-230.0	197.5	-52.3	-254.6	164.5	-52.3
MEA	1.10	28.15	15.13	121.67	-417.5	50.8	8.4	-416.3	-60.1	8.4
IQA	5.61	17.79	-29.04	98.37	-115.2	-88.4	114.0	-143.6	-21.4	114.0
YKC	0.78	20.58	17.67	115.30	-116.4	-1.6	132.7	-110.4	-36.9	132.7
FUR	10.37	46.80	2.72	54.57	-57.8	6.8	26.0	-58.1	4.0	26.0
NEW	0.92	35.35	15.11	128.28	-70.9	82.0	-11.2	-89.8	60.6	-11.2
2015	03	18	09	35	00	60	10
OTT	4.75	35.02	-13.63	107.24	-68.3	-9.9	-10.8	-68.7	6.4	-10.8
ABK	11.37	24.26	7.89	70.64	59.6	-4.0	1.1	59.6	4.3	1.1
FRD	4.54	41.95	-10.54	110.56	-55.7	-8.9	19.2	-56.3	1.4	19.2
WNG	10.37	39.85	2.14	59.88	-56.0	8.7	24.3	-56.3	6.6	24.3
HRN	11.83	15.48	7.76	79.02	-227.7	191.9	-42.1	-251.6	159.3	-42.1
MEA	1.11	28.15	15.13	121.59	-423.1	79.2	37.7	-429.1	-34.2	37.7
IQA	5.63	17.79	-29.04	98.26	-117.4	-94.4	113.3	-148.5	-25.6	113.3
YKC	0.80	20.58	17.67	115.24	-108.8	-7.8	132.9	-101.2	-40.5	132.9
FUR	10.39	46.80	2.72	54.48	-59.5	7.6	25.8	-59.8	4.7	25.8
NEW	0.93	35.35	15.11	128.19	-68.9	84.8	-10.5	-88.6	63.9	-10.5
2015	03	18	09	36	00	60	10
OTT	4.77	35.02	-13.63	107.07	-67.1	-9.4	-9.4	-67.5	6.6	-9.4
ABK	11.38	24.26	7.89	70.61	37.1	13.2	9.0	34.9	18.2	9.0
FRD	4.56	41.95	-10.54	110.37	-55.3	-8.5	18.9	-56.0	1.7	18.9
WNG	10.39	39.85	2.14	59.80	-54.6	8.6	23.6	-54.9	6.6	23.6
HRN	11.85	15.48	7.76	79.00	-231.7	191.6	-47.9	-255.5	158.5	-47.9
MEA	1.13	28.15	15.13	121.51	-435.0	76.7	28.3	-439.9	-39.7	28.3
IQA	5.64	17.79	-29.04	98.15	-119.2	-97.5	110.1	-151.5	-27.5	110.1
YKC	0.81	20.58	17.67	115.18	-99.8	-15.4	121.3	-90.4	-45.1	121.3
FUR	10.41	46.80	2.72	54.39	-59.5	8.2	25.7	-59.9	5.4	25.7
NEW	0.95	35.35	15.11	128.10	-66.2	87.6	-10.2	-86.8	67.3	-10.2
2015	03	18	09	37	00	60	10
OTT	4.79	35.02	-13.63	106.90	-66.6	-7.9	-8.7	-66.6	8.0	-8.7
ABK	11.40	24.26	7.89	70.58	30.2	13.9	5.9	28.0	17.9	5.9
FRD	4.58	41.95	-10.54	110.18	-55.0	-7.7	18.8	-55.5	2.5	18.8
WNG	10.40	39.85	2.14	59.71	-52.9	7.9	23.3	-53.1	5.9	23.3
HRN	11.87	15.48	7.76	78.98	-232.9	198.3	-48.5	-257.6	165.0	-48.5
MEA	1.15	28.15	15.13	121.42	-439.1	75.9	26.4	-443.6	-41.6	26.4
IQA	5.66	17.79	-29.04	98.05	-114.0	-91.3	113.5	-144.0	-24.6	113.5
YKC	0.83	20.58	17.67	115.12	-93.6	-19.1	114.5	-83.3	-46.7	114.5
FUR	10.42	46.80	2.72	54.30	-58.3	7.7	25.8	-58.6	4.9	25.8
NEW	0.97	35.35	15.11	128.01	-65.3	90.6	-10.5	-86.7	70.5	-10.5
2015	03	18	09	38	00	60	10
OTT	4.80	35.02	-13.63	106.73	-64.1	-5.9	-7.9	-63.7	9.4	-7.9
ABK	11.42	24.26	7.89	70.55	31.5	4.7	-4.1	30.6	9.0	-4.1
FRD	4.59	41.95	-10.54	109.99	-54.6	-6.7	18.4	-54.9	3.4	18.4
WNG	10.42	39.85	2.14	59.63	-53.3	8.4	23.3	-53.6	6.3	23.3
HRN	11.88	15.48	7.76	78.96	-221.8	191.9	-37.8	-245.8	160.1	-37.8
MEA	1.16	28.15	15.13	121.34	-429.1	91.1	29.0	-438.0	-24.2	29.0
IQA	5.68	17.79	-29.04	97.94	-110.8	-88.3	117.7	-139.7	-23.5	117.7
YKC	0.85	20.58	17.67	115.06	-78.8	-24.7	109.0	-67.5	-47.5	109.0
FUR	10.44	46.80	2.72	54.20	-58.2	7.6	25.5	-58.5	4.9	25.5
NEW	0.98	35.35	15.11	127.92	-62.1	92.8	-10.5	-84.2	73.4	-10.5
2015	03	18	09	39	00	60	10
OTT	4.82	35.02	-13.63	106.56	-62.2	-4.7	-7.5	-61.5	10.0	-7.5
ABK	11.43	24.26	7.89	70.51	23.6	-3.9	-12.4	23.9	-0.6	-12.4
FRD	4.61	41.95	-10.54	109.80	-54.0	-6.0	18.2	-54.2	3.9	18.2
WNG	10.44	39.85	2.14	59.55	-54.2	9.9	23.2	-54.5	7.9	23.2
HRN	11.90	15.48	7.76	78.94	-210.6	177.6	-38.5	-232.7	147.5	-38.5
MEA	1.18	28.15	15.13	121.26	-416.2	104.9	40.7	-429.2	-7.6	40.7
IQA	5.69	17.79	-29.04	97.83	-111.6	-87.4	115.9	-140.0	-22.3	115.9
YKC	0.86	20.58	17.67	115.00	-72.5	-28.6	100.8	-60.4	-49.3	100.8
FUR	10.46	46.80	2.72	54.11	-58.7	8.7	25.3	-59.1	5.8	25.3
NEW	1.00	35.35	15.11	127.83	-58.4	94.2	-9.8	-81.0	75.7	-9.8
2015	03	18	09	40	00	60	10
OTT	4.84	35.02	-13.63	106.39	-61.2	-6.4	-7.4	-61.0	8.2	-7.4
ABK	11.45	24.26	7.89	70.48	7.2	-7.5	-14.2	8.1	-6.4	-14.2
FRD	4.63	41.95	-10.54	109.61	-53.9	-6.0	18.3	-54.1	3.9	18.3
WNG	10.45	39.85	2.14	59.47	-52.8	12.2	23.2	-53.2	10.2	23.2
HRN	11.92	15.48	7.76	78.92	-191.7	166.7	-43.3	-212.5	139.2	-43.3
MEA	1.20	28.15	15.13	121.18	-435.0	88.1	24.2	-442.9	-28.7	24.2
IQA	5.71	17.79	-29.04	97.72	-110.8	-81.3	118.0	-136.3	-17.4	118.0
YKC	0.88	20.58	17.67	114.94	-72.2	-35.7	108.2	-57.9	-56.0	108.2
FUR	10.47	46.80	2.72	54.02	-58.7	10.1	25.2	-59.2	7.3	25.2
NEW	1.02	35.35	15.11	127.74	-57.3	95.3	-9.9	-80.2	77.1	-9.9
2015	03	18	09	41	00	60	10
OTT	4.86	35.02	-13.63	106.22	-61.0	-7.6	-6.7	-61.1	7.0	-6.7
ABK	11.47	24.26	7.89	70.45	-4.3	-6.6	-9.2	-3.3	-7.1	-9.2
FRD	4.64	41.95	-10.54	109.42	-53.8	-6.1	18.3	-54.0	3.9	18.3
WNG	10.47	39.85	2.14	59.39	-51.2	13.3	23.2	-51.6	11.4	23.2
HRN	11.93	15.48	7.76	78.89	-196.9	160.2	-63.7	-216.7	132.0	-63.7
MEA	1.21	28.15	15.13	121.09	-444.0	92.3	23.6	-452.7	-27.0	23.6
IQA	5.73	17.79	-29.04	97.62	-115.5	-81.7	116.6	-140.7	-15.4	116.6
YKC	0.90	20.58	17.67	114.88	-79.0	-38.8	109.7	-63.4	-61.0	109.7
FUR	10.49	46.80	2.72	53.93	-57.7	11.2	25.1	-58.1	8.5	25.1
NEW	1.03	35.35	15.11	127.65	-55.1	97.0	-10.1	-78.5	79.2	-10.1
2015	03	18	09	42	00	60	10
OTT	4.87	35.02	-13.63	106.05	-60.8	-7.0	-6.1	-60.7	7.5	-6.1
ABK	11.48	24.26	7.89	70.42	-11.2	-1.6	-3.8	-10.9	-3.1	-3.8
FRD	4.66	41.95	-10.54	109.23	-53.6	-5.7	18.1	-53.8	4.2	18.1
WNG	10.49	39.85	2.14	59.31	-50.0	14.1	23.3	-50.5	12.2	23.3
HRN	11.95	15.48	7.76	78.87	-209.2	161.8	-92.7	-229.1	132.0	-92.7
MEA	1.23	28.15	15.13	121.01	-427.5	78.3	32.9	-433.2	-36.2	32.9
IQA	5.74	17.79	-29.04	97.51	-123.9	-91.1	109.0	-152.6	-19.6	109.0
